rocket,length,stars,reward,tier,rarity,count,seen,prop
chickfiant,short,4,clarity_stone_fragment,T1,common,47189,296,0.0062726482866769795
chickfiant,short,4,quantum_stone_fragment,T1,common,47189,716,0.01517302761236729
chickfiant,short,4,tachyon_stone_fragment,T1,common,47189,187,0.003962787937866876
chickfiant,short,4,prophecy_stone_fragment,T1,common,47189,203,0.004301850007416983
chickfiant,short,4,dilithium_stone_fragment,T1,common,47189,856,0.018139820720930726
chickfiant,short,3,life_stone,T1,common,44557,41,0.0009201696703099401
chickfiant,short,3,soul_stone,T1,common,44557,209,0.0046906210023116455
chickfiant,short,3,lunar_stone,T1,common,44557,64,0.001436362412191126
chickfiant,short,3,lunar_stone,T2,common,44557,28,0.0006284085553336176
chickfiant,short,3,lunar_totem,T3,common,44557,1639,0.03678434364970712
chickfiant,short,3,lunar_totem,T3,rare,44557,101,0.0022667594317391207
chickfiant,short,3,puzzle_cube,T3,common,44557,30,0.0006732948807145903
chickfiant,short,3,puzzle_cube,T3,rare,44557,1,2.2443162690486342e-05
chickfiant,short,3,terra_stone,T1,common,44557,200,0.004488632538097268
chickfiant,short,3,the_chalice,T1,common,44557,4136,0.09282492088785152
chickfiant,short,3,the_chalice,T2,common,44557,444,0.009964764234575936
chickfiant,short,3,the_chalice,T2,epic,44557,3,6.732948807145903e-05
chickfiant,short,3,beak_of_midas,T2,common,44557,1126,0.02527100118948762
chickfiant,short,3,beak_of_midas,T1,common,44557,1707,0.03831047871266019
chickfiant,short,3,mercurys_lens,T1,common,44557,1141,0.025607648629844916
chickfiant,short,3,mercurys_lens,T2,common,44557,875,0.01963776735417555
chickfiant,short,3,mercurys_lens,T2,rare,44557,84,0.001885225666000853
chickfiant,short,3,ornate_gusset,T2,common,44557,1452,0.03258747222658617
chickfiant,short,3,ornate_gusset,T2,epic,44557,14,0.0003142042776668088
chickfiant,short,3,quantum_stone,T1,common,44557,146,0.003276701752811006
chickfiant,short,3,tachyon_stone,T1,common,44557,60,0.0013465897614291806
chickfiant,short,3,tachyon_stone,T2,common,44557,3,6.732948807145903e-05
chickfiant,short,3,tungsten_ankh,T2,common,44557,2122,0.04762439122921202
chickfiant,short,3,tungsten_ankh,T2,rare,44557,88,0.0019749983167627982
chickfiant,short,3,gold_meteorite,T2,common,44557,127,0.0028502816616917657
chickfiant,short,3,solar_titanium,T1,common,44557,2150,0.048252799784545636
chickfiant,short,3,solar_titanium,T2,common,44557,122,0.002738065848239334
chickfiant,short,3,aurelian_brooch,T2,common,44557,1289,0.028929236708036897
chickfiant,short,3,aurelian_brooch,T3,common,44557,54,0.0012119307852862626
chickfiant,short,3,aurelian_brooch,T3,rare,44557,9,0.0002019884642143771
chickfiant,short,3,dilithium_stone,T1,common,44557,1,2.2443162690486342e-05
chickfiant,short,3,phoenix_feather,T1,common,44557,2174,0.04879143568911731
chickfiant,short,3,phoenix_feather,T2,common,44557,10,0.00022443162690486342
chickfiant,short,3,carved_rainstick,T1,common,44557,3266,0.0732993693471284
chickfiant,short,3,carved_rainstick,T2,common,44557,272,0.006104540251812286
chickfiant,short,3,ship_in_a_bottle,T1,common,44557,302,0.006777835132526876
chickfiant,short,3,demeters_necklace,T3,common,44557,683,0.015328680117602172
chickfiant,short,3,demeters_necklace,T3,rare,44557,28,0.0006284085553336176
chickfiant,short,3,demeters_necklace,T3,epic,44557,4,8.977265076194537e-05
chickfiant,short,3,demeters_necklace,T2,common,44557,475,0.010660502277981014
chickfiant,short,3,demeters_necklace,T2,rare,44557,16,0.0003590906030477815
chickfiant,short,3,dilithium_monocle,T1,common,44557,1192,0.026752249927059723
chickfiant,short,3,quantum_metronome,T1,common,44557,1466,0.03290167650425298
chickfiant,short,3,titanium_actuator,T1,common,44557,1103,0.024754808447606438
chickfiant,short,3,vial_martian_dust,T2,common,44557,2111,0.04737751643961667
chickfiant,short,3,vial_martian_dust,T2,rare,44557,208,0.00466817783962116
chickfiant,short,3,life_stone_fragment,T1,common,44557,1004,0.022532935341248287
chickfiant,short,3,neodymium_medallion,T2,common,44557,2128,0.04775905020535494
chickfiant,short,3,neodymium_medallion,T2,rare,44557,159,0.0035684628677873287
chickfiant,short,3,neodymium_medallion,T1,common,44557,623,0.013982090356172991
chickfiant,short,3,neodymium_medallion,T3,common,44557,5,0.00011221581345243171
chickfiant,short,3,soul_stone_fragment,T1,common,44557,760,0.017056803644769622
chickfiant,short,3,interstellar_compass,T1,common,44557,3618,0.0811993626141796
chickfiant,short,3,interstellar_compass,T2,common,44557,346,0.0077653342909082745
chickfiant,short,3,terra_stone_fragment,T1,common,44557,973,0.02183719729784321
chickfiant,short,3,clarity_stone_fragment,T1,common,44557,247,0.0055434611845501264
chickfiant,short,3,quantum_stone_fragment,T1,common,44557,674,0.015126691653387795
chickfiant,short,3,tachyon_stone_fragment,T1,common,44557,165,0.0037031218439302466
chickfiant,short,3,prophecy_stone_fragment,T1,common,44557,163,0.003658235518549274
chickfiant,short,3,dilithium_stone_fragment,T1,common,44557,916,0.020557937024485492
chickfiant,short,0,life_stone,T1,common,21244,24,0.001129730747505178
chickfiant,short,0,soul_stone,T1,common,21244,94,0.004424778761061947
chickfiant,short,0,lunar_stone,T1,common,21244,24,0.001129730747505178
chickfiant,short,0,lunar_stone,T2,common,21244,14,0.0006590096027113538
chickfiant,short,0,lunar_totem,T3,common,21244,818,0.03850498964413481
chickfiant,short,0,lunar_totem,T3,rare,21244,37,0.0017416682357371492
chickfiant,short,0,puzzle_cube,T3,common,21244,16,0.0007531538316701186
chickfiant,short,0,puzzle_cube,T3,rare,21244,2,9.414422895876483e-05
chickfiant,short,0,terra_stone,T1,common,21244,92,0.004330634532103182
chickfiant,short,0,the_chalice,T1,common,21244,1838,0.08651854641310487
chickfiant,short,0,the_chalice,T2,common,21244,182,0.008567124835247599
chickfiant,short,0,beak_of_midas,T1,common,21244,755,0.03553944643193372
chickfiant,short,0,beak_of_midas,T2,common,21244,523,0.024618715872717002
chickfiant,short,0,mercurys_lens,T1,common,21244,606,0.028525701374505743
chickfiant,short,0,mercurys_lens,T2,common,21244,360,0.01694596121257767
chickfiant,short,0,mercurys_lens,T2,rare,21244,54,0.0025418941818866505
chickfiant,short,0,ornate_gusset,T2,common,21244,718,0.03379777819619657
chickfiant,short,0,ornate_gusset,T2,epic,21244,5,0.00023536057239691206
chickfiant,short,0,quantum_stone,T1,common,21244,66,0.003106759555639239
chickfiant,short,0,tachyon_stone,T1,common,21244,20,0.0009414422895876483
chickfiant,short,0,tungsten_ankh,T2,common,21244,984,0.04631896064771229
chickfiant,short,0,tungsten_ankh,T2,rare,21244,50,0.0023536057239691207
chickfiant,short,0,gold_meteorite,T2,common,21244,63,0.002965543212201092
chickfiant,short,0,solar_titanium,T1,common,21244,1014,0.04773112408209377
chickfiant,short,0,solar_titanium,T2,common,21244,63,0.002965543212201092
chickfiant,short,0,aurelian_brooch,T2,common,21244,645,0.030361513839201656
chickfiant,short,0,aurelian_brooch,T3,common,21244,34,0.0016004518922990022
chickfiant,short,0,aurelian_brooch,T3,epic,21244,1,4.7072114479382414e-05
chickfiant,short,0,phoenix_feather,T1,common,21244,1066,0.05017887403502165
chickfiant,short,0,phoenix_feather,T2,common,21244,5,0.00023536057239691206
chickfiant,short,0,carved_rainstick,T1,common,21244,1550,0.07296177744304275
chickfiant,short,0,carved_rainstick,T2,common,21244,106,0.004989644134814536
chickfiant,short,0,ship_in_a_bottle,T1,common,21244,138,0.006495951798154773
chickfiant,short,0,demeters_necklace,T3,common,21244,342,0.016098663151948786
chickfiant,short,0,demeters_necklace,T3,rare,21244,13,0.0006119374882319714
chickfiant,short,0,demeters_necklace,T3,epic,21244,8,0.0003765769158350593
chickfiant,short,0,demeters_necklace,T2,common,21244,263,0.012379966108077576
chickfiant,short,0,demeters_necklace,T2,rare,21244,14,0.0006590096027113538
chickfiant,short,0,dilithium_monocle,T1,common,21244,538,0.02532479758990774
chickfiant,short,0,quantum_metronome,T1,common,21244,738,0.03473922048578422
chickfiant,short,0,titanium_actuator,T1,common,21244,568,0.02673696102428921
chickfiant,short,0,vial_martian_dust,T2,common,21244,1036,0.04876671060064018
chickfiant,short,0,vial_martian_dust,T2,rare,21244,105,0.004942572020335154
chickfiant,short,0,life_stone_fragment,T1,common,21244,518,0.02438335530032009
chickfiant,short,0,neodymium_medallion,T2,common,21244,988,0.046507249105629825
chickfiant,short,0,neodymium_medallion,T2,rare,21244,87,0.00409527395970627
chickfiant,short,0,neodymium_medallion,T1,common,21244,285,0.013415552626623988
chickfiant,short,0,neodymium_medallion,T3,common,21244,2,9.414422895876483e-05
chickfiant,short,0,soul_stone_fragment,T1,common,21244,366,0.017228393899453964
chickfiant,short,0,interstellar_compass,T1,common,21244,1692,0.07964601769911504
chickfiant,short,0,interstellar_compass,T2,common,21244,172,0.008096403690453776
chickfiant,short,0,terra_stone_fragment,T1,common,21244,472,0.0222180380342685
chickfiant,short,0,clarity_stone_fragment,T1,common,21244,143,0.006731312370551685
chickfiant,short,0,quantum_stone_fragment,T1,common,21244,346,0.016286951609866315
chickfiant,short,0,tachyon_stone_fragment,T1,common,21244,71,0.003342120128036151
chickfiant,short,0,prophecy_stone_fragment,T1,common,21244,67,0.003153831670118622
chickfiant,short,0,dilithium_stone_fragment,T1,common,21244,443,0.02085294671436641
chickfiant,short,5,soul_stone,T1,common,1781,13,0.0072992700729927005
chickfiant,short,5,lunar_stone,T1,common,1781,5,0.002807411566535654
chickfiant,short,5,lunar_totem,T3,common,1781,74,0.041549691184727684
chickfiant,short,5,lunar_totem,T3,rare,1781,1,0.0005614823133071309
chickfiant,short,5,puzzle_cube,T3,rare,1781,2,0.0011229646266142617
chickfiant,short,5,terra_stone,T1,common,1781,8,0.004491858506457047
chickfiant,short,5,the_chalice,T1,common,1781,155,0.08702975856260528
chickfiant,short,5,the_chalice,T2,common,1781,12,0.00673778775968557
chickfiant,short,5,beak_of_midas,T1,common,1781,62,0.03481190342504211
chickfiant,short,5,beak_of_midas,T2,common,1781,41,0.023020774845592364
chickfiant,short,5,mercurys_lens,T2,common,1781,34,0.01909039865244245
chickfiant,short,5,mercurys_lens,T2,rare,1781,6,0.003368893879842785
chickfiant,short,5,mercurys_lens,T1,common,1781,54,0.030320044918585063
chickfiant,short,5,ornate_gusset,T2,common,1781,67,0.037619314991577765
chickfiant,short,5,ornate_gusset,T2,epic,1781,2,0.0011229646266142617
chickfiant,short,5,quantum_stone,T1,common,1781,7,0.0039303761931499155
chickfiant,short,5,tachyon_stone,T1,common,1781,3,0.0016844469399213925
chickfiant,short,5,tungsten_ankh,T2,common,1781,67,0.037619314991577765
chickfiant,short,5,tungsten_ankh,T2,rare,1781,2,0.0011229646266142617
chickfiant,short,5,gold_meteorite,T2,common,1781,7,0.0039303761931499155
chickfiant,short,5,solar_titanium,T1,common,1781,77,0.043234138124649074
chickfiant,short,5,solar_titanium,T2,common,1781,8,0.004491858506457047
chickfiant,short,5,aurelian_brooch,T2,common,1781,52,0.029197080291970802
chickfiant,short,5,aurelian_brooch,T3,common,1781,2,0.0011229646266142617
chickfiant,short,5,phoenix_feather,T1,common,1781,99,0.05558674901740595
chickfiant,short,5,phoenix_feather,T2,common,1781,1,0.0005614823133071309
chickfiant,short,5,carved_rainstick,T1,common,1781,135,0.07580011229646266
chickfiant,short,5,carved_rainstick,T2,common,1781,13,0.0072992700729927005
chickfiant,short,5,ship_in_a_bottle,T1,common,1781,18,0.010106681639528355
chickfiant,short,5,demeters_necklace,T2,common,1781,14,0.007860752386299831
chickfiant,short,5,demeters_necklace,T2,rare,1781,2,0.0011229646266142617
chickfiant,short,5,demeters_necklace,T3,common,1781,33,0.018528916339135316
chickfiant,short,5,demeters_necklace,T3,rare,1781,2,0.0011229646266142617
chickfiant,short,5,dilithium_monocle,T1,common,1781,46,0.02582818641212802
chickfiant,short,5,quantum_metronome,T1,common,1781,73,0.04098820887142055
chickfiant,short,5,titanium_actuator,T1,common,1781,36,0.02021336327905671
chickfiant,short,5,vial_martian_dust,T2,common,1781,71,0.03986524424480629
chickfiant,short,5,vial_martian_dust,T2,rare,1781,7,0.0039303761931499155
chickfiant,short,5,life_stone_fragment,T1,common,1781,45,0.025266704098820886
chickfiant,short,5,neodymium_medallion,T2,common,1781,70,0.039303761931499155
chickfiant,short,5,neodymium_medallion,T2,rare,1781,10,0.005614823133071308
chickfiant,short,5,neodymium_medallion,T1,common,1781,21,0.011791128579449747
chickfiant,short,5,soul_stone_fragment,T1,common,1781,28,0.015721504772599662
chickfiant,short,5,interstellar_compass,T2,common,1781,17,0.009545199326221224
chickfiant,short,5,interstellar_compass,T1,common,1781,167,0.09376754632229085
chickfiant,short,5,terra_stone_fragment,T1,common,1781,32,0.017967434025828188
chickfiant,short,5,clarity_stone_fragment,T1,common,1781,9,0.0050533408197641775
chickfiant,short,5,quantum_stone_fragment,T1,common,1781,23,0.01291409320606401
chickfiant,short,5,tachyon_stone_fragment,T1,common,1781,11,0.006176305446378439
chickfiant,short,5,prophecy_stone_fragment,T1,common,1781,5,0.002807411566535654
chickfiant,short,5,dilithium_stone_fragment,T1,common,1781,32,0.017967434025828188
chickfiant,extended,1,life_stone,T1,common,4912,45,0.009161237785016287
chickfiant,extended,1,soul_stone,T1,common,4912,51,0.010382736156351791
chickfiant,extended,1,lunar_stone,T2,common,4912,48,0.009771986970684038
chickfiant,extended,1,lunar_totem,T3,common,4912,97,0.019747557003257327
chickfiant,extended,1,lunar_totem,T3,rare,4912,3,0.0006107491856677524
chickfiant,extended,1,lunar_totem,T4,common,4912,12,0.0024429967426710096
chickfiant,extended,1,puzzle_cube,T3,common,4912,61,0.0124185667752443
chickfiant,extended,1,puzzle_cube,T3,rare,4912,9,0.0018322475570032573
chickfiant,extended,1,shell_stone,T2,common,4912,32,0.006514657980456026
chickfiant,extended,1,terra_stone,T1,common,4912,32,0.006514657980456026
chickfiant,extended,1,terra_stone,T2,common,4912,7,0.0014250814332247557
chickfiant,extended,1,the_chalice,T1,common,4912,124,0.025244299674267102
chickfiant,extended,1,the_chalice,T2,common,4912,118,0.024022801302931596
chickfiant,extended,1,the_chalice,T2,epic,4912,6,0.0012214983713355048
chickfiant,extended,1,the_chalice,T3,rare,4912,1,0.00020358306188925082
chickfiant,extended,1,the_chalice,T3,common,4912,11,0.002239413680781759
chickfiant,extended,1,beak_of_midas,T2,common,4912,106,0.021579804560260585
chickfiant,extended,1,beak_of_midas,T1,common,4912,30,0.0061074918566775245
chickfiant,extended,1,beak_of_midas,T3,common,4912,23,0.004682410423452769
chickfiant,extended,1,beak_of_midas,T3,rare,4912,2,0.00040716612377850165
chickfiant,extended,1,book_of_basan,T1,common,4912,13,0.0026465798045602605
chickfiant,extended,1,clarity_stone,T1,common,4912,5,0.001017915309446254
chickfiant,extended,1,mercurys_lens,T2,common,4912,94,0.019136807817589578
chickfiant,extended,1,mercurys_lens,T2,rare,4912,16,0.003257328990228013
chickfiant,extended,1,mercurys_lens,T3,common,4912,3,0.0006107491856677524
chickfiant,extended,1,ornate_gusset,T2,common,4912,90,0.018322475570032574
chickfiant,extended,1,ornate_gusset,T3,common,4912,9,0.0018322475570032573
chickfiant,extended,1,ornate_gusset,T3,rare,4912,2,0.00040716612377850165
chickfiant,extended,1,quantum_stone,T1,common,4912,37,0.00753257328990228
chickfiant,extended,1,quantum_stone,T2,common,4912,14,0.0028501628664495114
chickfiant,extended,1,tachyon_stone,T2,common,4912,33,0.006718241042345277
chickfiant,extended,1,tungsten_ankh,T2,common,4912,71,0.014454397394136807
chickfiant,extended,1,tungsten_ankh,T2,rare,4912,6,0.0012214983713355048
chickfiant,extended,1,tungsten_ankh,T3,common,4912,14,0.0028501628664495114
chickfiant,extended,1,tungsten_ankh,T3,rare,4912,2,0.00040716612377850165
chickfiant,extended,1,gold_meteorite,T2,common,4912,341,0.06942182410423453
chickfiant,extended,1,solar_titanium,T2,common,4912,237,0.048249185667752444
chickfiant,extended,1,tau_ceti_geode,T2,common,4912,40,0.008143322475570033
chickfiant,extended,1,aurelian_brooch,T3,common,4912,69,0.014047231270358305
chickfiant,extended,1,aurelian_brooch,T3,rare,4912,9,0.0018322475570032573
chickfiant,extended,1,aurelian_brooch,T2,common,4912,39,0.007939739413680782
chickfiant,extended,1,dilithium_stone,T1,common,4912,27,0.005496742671009772
chickfiant,extended,1,phoenix_feather,T1,common,4912,155,0.031555374592833876
chickfiant,extended,1,phoenix_feather,T2,common,4912,42,0.008550488599348535
chickfiant,extended,1,carved_rainstick,T1,common,4912,96,0.019543973941368076
chickfiant,extended,1,carved_rainstick,T2,common,4912,109,0.022190553745928338
chickfiant,extended,1,carved_rainstick,T3,common,4912,1,0.00020358306188925082
chickfiant,extended,1,ship_in_a_bottle,T1,common,4912,230,0.04682410423452769
chickfiant,extended,1,demeters_necklace,T3,common,4912,109,0.022190553745928338
chickfiant,extended,1,demeters_necklace,T3,rare,4912,12,0.0024429967426710096
chickfiant,extended,1,demeters_necklace,T3,epic,4912,4,0.0008143322475570033
chickfiant,extended,1,dilithium_monocle,T1,common,4912,191,0.03888436482084691
chickfiant,extended,1,dilithium_monocle,T2,common,4912,17,0.0034609120521172636
chickfiant,extended,1,light_of_eggendil,T1,common,4912,6,0.0012214983713355048
chickfiant,extended,1,quantum_metronome,T1,common,4912,181,0.0368485342019544
chickfiant,extended,1,quantum_metronome,T2,rare,4912,4,0.0008143322475570033
chickfiant,extended,1,quantum_metronome,T2,common,4912,46,0.009364820846905538
chickfiant,extended,1,tachyon_deflector,T1,common,4912,33,0.006718241042345277
chickfiant,extended,1,titanium_actuator,T1,common,4912,192,0.03908794788273615
chickfiant,extended,1,titanium_actuator,T2,common,4912,13,0.0026465798045602605
chickfiant,extended,1,vial_martian_dust,T2,common,4912,75,0.015268729641693811
chickfiant,extended,1,vial_martian_dust,T2,rare,4912,10,0.002035830618892508
chickfiant,extended,1,vial_martian_dust,T3,common,4912,8,0.0016286644951140066
chickfiant,extended,1,life_stone_fragment,T1,common,4912,102,0.020765472312703582
chickfiant,extended,1,neodymium_medallion,T3,common,4912,67,0.013640065146579805
chickfiant,extended,1,neodymium_medallion,T3,epic,4912,1,0.00020358306188925082
chickfiant,extended,1,neodymium_medallion,T2,common,4912,81,0.016490228013029316
chickfiant,extended,1,neodymium_medallion,T2,rare,4912,17,0.0034609120521172636
chickfiant,extended,1,soul_stone_fragment,T1,common,4912,87,0.017711726384364822
chickfiant,extended,1,interstellar_compass,T2,common,4912,109,0.022190553745928338
chickfiant,extended,1,interstellar_compass,T1,common,4912,109,0.022190553745928338
chickfiant,extended,1,interstellar_compass,T3,rare,4912,1,0.00020358306188925082
chickfiant,extended,1,interstellar_compass,T3,common,4912,1,0.00020358306188925082
chickfiant,extended,1,terra_stone_fragment,T1,common,4912,97,0.019747557003257327
chickfiant,extended,1,clarity_stone_fragment,T1,common,4912,263,0.05354234527687297
chickfiant,extended,1,quantum_stone_fragment,T1,common,4912,76,0.015472312703583062
chickfiant,extended,1,prophecy_stone_fragment,T1,common,4912,293,0.05964983713355049
chickfiant,extended,1,dilithium_stone_fragment,T1,common,4912,85,0.01730456026058632
chickfiant,extended,2,life_stone,T1,common,3059,30,0.009807126511932003
chickfiant,extended,2,soul_stone,T1,common,3059,18,0.005884275907159202
chickfiant,extended,2,lunar_stone,T2,common,3059,32,0.010460934946060804
chickfiant,extended,2,lunar_totem,T3,common,3059,49,0.016018306636155607
chickfiant,extended,2,lunar_totem,T3,rare,3059,4,0.0013076168682576005
chickfiant,extended,2,lunar_totem,T4,common,3059,7,0.002288329519450801
chickfiant,extended,2,lunar_totem,T4,epic,3059,1,0.00032690421706440013
chickfiant,extended,2,lunar_totem,T4,rare,3059,1,0.00032690421706440013
chickfiant,extended,2,puzzle_cube,T3,common,3059,42,0.013729977116704805
chickfiant,extended,2,puzzle_cube,T3,rare,3059,6,0.001961425302386401
chickfiant,extended,2,shell_stone,T2,common,3059,18,0.005884275907159202
chickfiant,extended,2,terra_stone,T1,common,3059,33,0.010787839163125205
chickfiant,extended,2,terra_stone,T2,common,3059,3,0.0009807126511932004
chickfiant,extended,2,the_chalice,T2,common,3059,73,0.02386400784570121
chickfiant,extended,2,the_chalice,T2,epic,3059,3,0.0009807126511932004
chickfiant,extended,2,the_chalice,T1,common,3059,80,0.02615233736515201
chickfiant,extended,2,the_chalice,T3,common,3059,8,0.002615233736515201
chickfiant,extended,2,the_chalice,T3,rare,3059,1,0.00032690421706440013
chickfiant,extended,2,beak_of_midas,T2,common,3059,59,0.01928734880679961
chickfiant,extended,2,beak_of_midas,T1,common,3059,14,0.004576659038901602
chickfiant,extended,2,beak_of_midas,T3,rare,3059,3,0.0009807126511932004
chickfiant,extended,2,beak_of_midas,T3,common,3059,14,0.004576659038901602
chickfiant,extended,2,book_of_basan,T1,common,3059,4,0.0013076168682576005
chickfiant,extended,2,clarity_stone,T1,common,3059,3,0.0009807126511932004
chickfiant,extended,2,mercurys_lens,T2,common,3059,76,0.024844720496894408
chickfiant,extended,2,mercurys_lens,T2,rare,3059,9,0.002942137953579601
chickfiant,extended,2,mercurys_lens,T3,common,3059,7,0.002288329519450801
chickfiant,extended,2,ornate_gusset,T2,common,3059,44,0.014383785550833606
chickfiant,extended,2,ornate_gusset,T2,epic,3059,1,0.00032690421706440013
chickfiant,extended,2,ornate_gusset,T3,rare,3059,2,0.0006538084341288003
chickfiant,extended,2,ornate_gusset,T3,common,3059,3,0.0009807126511932004
chickfiant,extended,2,quantum_stone,T1,common,3059,27,0.008826413860738803
chickfiant,extended,2,quantum_stone,T2,common,3059,14,0.004576659038901602
chickfiant,extended,2,tachyon_stone,T2,common,3059,17,0.005557371690094802
chickfiant,extended,2,tungsten_ankh,T2,common,3059,51,0.016672115070284408
chickfiant,extended,2,tungsten_ankh,T2,rare,3059,6,0.001961425302386401
chickfiant,extended,2,tungsten_ankh,T3,common,3059,6,0.001961425302386401
chickfiant,extended,2,gold_meteorite,T2,common,3059,211,0.06897678980058843
chickfiant,extended,2,solar_titanium,T2,common,3059,166,0.054266100032690424
chickfiant,extended,2,tau_ceti_geode,T2,common,3059,16,0.005230467473030402
chickfiant,extended,2,aurelian_brooch,T3,rare,3059,7,0.002288329519450801
chickfiant,extended,2,aurelian_brooch,T3,common,3059,36,0.011768551814318405
chickfiant,extended,2,aurelian_brooch,T3,epic,3059,1,0.00032690421706440013
chickfiant,extended,2,aurelian_brooch,T2,common,3059,15,0.0049035632559660015
chickfiant,extended,2,dilithium_stone,T1,common,3059,9,0.002942137953579601
chickfiant,extended,2,phoenix_feather,T2,common,3059,31,0.010134030728996404
chickfiant,extended,2,phoenix_feather,T1,common,3059,92,0.03007518796992481
chickfiant,extended,2,carved_rainstick,T2,common,3059,73,0.02386400784570121
chickfiant,extended,2,carved_rainstick,T1,common,3059,66,0.02157567832625041
chickfiant,extended,2,carved_rainstick,T3,common,3059,1,0.00032690421706440013
chickfiant,extended,2,ship_in_a_bottle,T1,common,3059,164,0.05361229159856162
chickfiant,extended,2,ship_in_a_bottle,T2,common,3059,3,0.0009807126511932004
chickfiant,extended,2,demeters_necklace,T3,common,3059,58,0.01896044458973521
chickfiant,extended,2,demeters_necklace,T3,rare,3059,3,0.0009807126511932004
chickfiant,extended,2,demeters_necklace,T3,epic,3059,1,0.00032690421706440013
chickfiant,extended,2,dilithium_monocle,T1,common,3059,126,0.041189931350114416
chickfiant,extended,2,dilithium_monocle,T2,common,3059,13,0.004249754821837201
chickfiant,extended,2,light_of_eggendil,T1,common,3059,3,0.0009807126511932004
chickfiant,extended,2,quantum_metronome,T1,common,3059,122,0.03988231448185681
chickfiant,extended,2,quantum_metronome,T2,rare,3059,4,0.0013076168682576005
chickfiant,extended,2,quantum_metronome,T2,common,3059,23,0.007518796992481203
chickfiant,extended,2,tachyon_deflector,T1,common,3059,16,0.005230467473030402
chickfiant,extended,2,titanium_actuator,T1,common,3059,132,0.04315135665250082
chickfiant,extended,2,titanium_actuator,T2,common,3059,13,0.004249754821837201
chickfiant,extended,2,vial_martian_dust,T2,common,3059,43,0.014056881333769205
chickfiant,extended,2,vial_martian_dust,T2,rare,3059,2,0.0006538084341288003
chickfiant,extended,2,vial_martian_dust,T3,common,3059,11,0.0035959463877084014
chickfiant,extended,2,life_stone_fragment,T1,common,3059,60,0.019614253023864006
chickfiant,extended,2,neodymium_medallion,T2,common,3059,64,0.02092186989212161
chickfiant,extended,2,neodymium_medallion,T2,rare,3059,5,0.0016345210853220007
chickfiant,extended,2,neodymium_medallion,T3,common,3059,42,0.013729977116704805
chickfiant,extended,2,neodymium_medallion,T3,epic,3059,1,0.00032690421706440013
chickfiant,extended,2,soul_stone_fragment,T1,common,3059,34,0.011114743380189604
chickfiant,extended,2,interstellar_compass,T2,common,3059,56,0.018306636155606407
chickfiant,extended,2,interstellar_compass,T1,common,3059,71,0.02321019941157241
chickfiant,extended,2,terra_stone_fragment,T1,common,3059,61,0.019941157240928407
chickfiant,extended,2,clarity_stone_fragment,T1,common,3059,165,0.05393919581562602
chickfiant,extended,2,quantum_stone_fragment,T1,common,3059,43,0.014056881333769205
chickfiant,extended,2,prophecy_stone_fragment,T1,common,3059,165,0.05393919581562602
chickfiant,extended,2,dilithium_stone_fragment,T1,common,3059,62,0.020268061457992807
chickfiant,extended,4,life_stone,T1,common,1584,17,0.010732323232323232
chickfiant,extended,4,soul_stone,T1,common,1584,13,0.008207070707070708
chickfiant,extended,4,lunar_stone,T2,common,1584,15,0.00946969696969697
chickfiant,extended,4,lunar_totem,T3,common,1584,31,0.019570707070707072
chickfiant,extended,4,lunar_totem,T3,rare,1584,3,0.001893939393939394
chickfiant,extended,4,lunar_totem,T4,common,1584,4,0.0025252525252525255
chickfiant,extended,4,puzzle_cube,T3,common,1584,19,0.011994949494949494
chickfiant,extended,4,puzzle_cube,T3,rare,1584,2,0.0012626262626262627
chickfiant,extended,4,shell_stone,T2,common,1584,8,0.005050505050505051
chickfiant,extended,4,terra_stone,T1,common,1584,12,0.007575757575757576
chickfiant,extended,4,terra_stone,T2,common,1584,3,0.001893939393939394
chickfiant,extended,4,the_chalice,T3,common,1584,3,0.001893939393939394
chickfiant,extended,4,the_chalice,T3,rare,1584,1,0.0006313131313131314
chickfiant,extended,4,the_chalice,T2,common,1584,29,0.018308080808080808
chickfiant,extended,4,the_chalice,T1,common,1584,46,0.02904040404040404
chickfiant,extended,4,beak_of_midas,T2,common,1584,28,0.017676767676767676
chickfiant,extended,4,beak_of_midas,T3,common,1584,10,0.006313131313131313
chickfiant,extended,4,beak_of_midas,T3,rare,1584,1,0.0006313131313131314
chickfiant,extended,4,beak_of_midas,T1,common,1584,10,0.006313131313131313
chickfiant,extended,4,book_of_basan,T1,common,1584,2,0.0012626262626262627
chickfiant,extended,4,clarity_stone,T1,common,1584,4,0.0025252525252525255
chickfiant,extended,4,mercurys_lens,T2,common,1584,30,0.01893939393939394
chickfiant,extended,4,mercurys_lens,T2,rare,1584,8,0.005050505050505051
chickfiant,extended,4,mercurys_lens,T3,common,1584,2,0.0012626262626262627
chickfiant,extended,4,mercurys_lens,T3,rare,1584,1,0.0006313131313131314
chickfiant,extended,4,ornate_gusset,T2,common,1584,35,0.022095959595959596
chickfiant,extended,4,ornate_gusset,T3,common,1584,2,0.0012626262626262627
chickfiant,extended,4,quantum_stone,T1,common,1584,8,0.005050505050505051
chickfiant,extended,4,quantum_stone,T2,common,1584,1,0.0006313131313131314
chickfiant,extended,4,tachyon_stone,T2,common,1584,14,0.008838383838383838
chickfiant,extended,4,tungsten_ankh,T2,common,1584,24,0.015151515151515152
chickfiant,extended,4,tungsten_ankh,T2,rare,1584,3,0.001893939393939394
chickfiant,extended,4,tungsten_ankh,T3,common,1584,3,0.001893939393939394
